Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly
6063,CA-2016-111780,2016-12-25,2016-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037.0,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,2016,12,7.09004350188719,1.8098814958721687,-1
6073,CA-2016-120901,2016-12-31,2017-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745.0,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2016,12,1.2493285060467332,-1.738698000466343,-1
6086,US-2017-132577,2017-11-22,2017-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095.0,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,2017,11,0.7362066700203923,-2.0504498369698174,-1
6087,US-2017-132577,2017-11-22,2017-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,2017,11,1.5014071682203953,-1.5855453175001404,-1
6090,US-2018-162068,2018-12-28,2018-12-31,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,80538.0,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2018,12,0.17227122094045313,-2.393073946053839,-1
6099,CA-2018-100111,2018-09-20,2018-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2018,9,1.472472057360943,-1.6031251071651482,-1
6100,CA-2018-100111,2018-09-20,2018-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,2018,9,7.968363474115094,2.343512780208455,-1
6101,CA-2018-100111,2018-09-20,2018-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2018,9,7.169857970780942,1.8583735020784673,-1
6102,CA-2018-100111,2018-09-20,2018-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,2018,9,7.720643576904627,2.1930083045231705,-1
6110,CA-2017-150007,2017-09-11,2017-09-16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2017,9,0.6460555730260947,-2.1052219555536236,-1
6111,CA-2017-124590,2017-11-12,2017-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,2017,11,7.2962790224751535,1.9351817613869795,-1
6114,CA-2017-124590,2017-11-12,2017-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,2017,11,7.337635888118078,1.9603085011025494,-1
6117,US-2017-113677,2017-11-13,2017-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011.0,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,2017,11,7.731913177934942,2.199855253086244,-1
6127,CA-2018-145772,2018-06-03,2018-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,2018,6,1.3640487521725708,-1.66899867195828,-1
6131,CA-2018-162033,2018-03-26,2018-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464.0,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2018,3,1.324418957401803,-1.6930761140638786,-1
6152,CA-2015-111871,2015-03-18,2015-03-21,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,2015,3,7.0886841998420005,1.8090556395565762,-1
6172,CA-2017-141523,2017-12-19,2017-12-24,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2017,12,1.2584609896100056,-1.7331494770498852,-1
6175,US-2015-106299,2015-08-02,2015-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2015,8,6.731471458320412,1.5920277908604636,-1
6176,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.04,2016,9,7.432507476276075,2.0179485970090085,-1
6201,CA-2016-146675,2016-04-16,2016-04-20,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201.0,Central,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1439.968,2016,4,7.272376170100907,1.9206593661152254,-1
6210,CA-2018-119809,2018-08-18,2018-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103.0,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2793.528,2018,8,7.9350605921172725,2.3232793114789225,-1
6211,CA-2018-119809,2018-08-18,2018-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103.0,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,2018,8,6.90777527878214,1.6991427798407825,-1
6235,US-2018-142188,2018-09-11,2018-09-11,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96,2018,9,7.29435012500656,1.9340098421934453,-1
6252,CA-2015-101147,2015-12-02,2015-12-04,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.394,2015,12,0.8729656071357814,-1.9673607013872165,-1
6257,CA-2016-133977,2016-09-06,2016-09-08,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,33319.0,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444,2016,9,1.2366335865654843,-1.7464109142125042,-1
6266,CA-2015-146731,2015-11-03,2015-11-08,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488,2015,11,1.2493285060467332,-1.738698000466343,-1
6271,CA-2018-102379,2018-12-02,2018-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,2018,12,7.055361159687598,1.7888099235557455,-1
6296,CA-2015-141313,2015-12-28,2016-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915.0,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,2015,12,7.460018387815209,2.034663101428909,-1
6341,CA-2018-143112,2018-10-05,2018-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,2018,10,8.55640621223224,2.70078349191744,-1
6353,US-2016-161347,2016-09-13,2016-09-19,Standard Class,HG-14845,Harry Greene,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,2016,9,0.8804562788649389,-1.9628096756770388,-1
6364,CA-2018-110443,2018-11-21,2018-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059.0,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,2018,11,6.94696829979814,1.722954856080762,-1
6387,US-2018-104661,2018-01-15,2018-01-18,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745.0,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.276,2018,1,1.4530179931627987,-1.6149446007345405,-1
6403,CA-2018-125472,2018-05-30,2018-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,70506.0,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,3.89,2018,5,1.358409157630355,-1.6724250588945406,-1
6426,CA-2017-143714,2017-05-23,2017-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,2017,5,9.035984127684467,2.992155414512963,-1
6431,CA-2015-165764,2015-11-03,2015-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540.0,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.036,2015,11,6.8512230220062325,1.6647839420941073,-1
6439,US-2018-113992,2018-12-14,2018-12-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Plano,Texas,75023.0,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,974.988,2018,12,6.882425163229799,1.6837410866674447,-1
6448,US-2018-119816,2018-03-04,2018-03-06,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095.0,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.464,2018,3,0.9017860456712733,-1.9498505819351692,-1
6454,CA-2016-125710,2016-10-08,2016-10-13,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44,2016,10,1.235471471385307,-1.7471169678555425,-1
6459,US-2018-133361,2018-05-14,2018-05-17,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2018,5,1.324418957401803,-1.6930761140638786,-1
6468,CA-2017-163804,2017-12-02,2017-12-08,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,2017,12,7.63983466954387,2.1439121181853475,-1
6476,CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.554,2018,6,1.5160059676415478,-1.5766756841874456,-1
6487,CA-2016-120621,2016-03-21,2016-03-26,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,2016,3,6.869097607291258,1.6756438088900678,-1
6505,CA-2018-128265,2018-11-17,2018-11-22,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,2018,11,7.129009045777879,1.8335553663165665,-1
6520,US-2018-116652,2018-09-15,2018-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,2018,9,0.9887974226609032,-1.8969860287848317,-1
6521,CA-2018-138289,2018-01-16,2018-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,2018,1,8.602262016205788,2.72864360251769,-1
6528,CA-2017-157791,2017-12-23,2017-12-28,Second Class,CA-11965,Carol Adams,Corporate,United States,Warwick,Rhode Island,2886.0,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,2017,12,7.600882459342079,2.120246348744863,-1
6531,CA-2015-103744,2015-02-23,2015-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,2015,2,1.4879480148463904,-1.593722548495846,-1
6535,CA-2015-128209,2015-11-17,2015-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.0,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.776,2015,11,7.6745134510785356,2.1649815271874226,-1
6536,CA-2015-128209,2015-11-17,2015-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.0,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,2015,11,8.29600772180819,2.542576021658344,-1
6556,CA-2015-137092,2015-10-20,2015-10-22,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,3.808,2015,10,1.337104116929119,-1.6853691300664613,-1
6559,CA-2016-166947,2016-06-05,2016-06-10,Standard Class,EB-13750,Edward Becker,Corporate,United States,Buffalo,New York,14215.0,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1522.638,2016,6,7.328199635870549,1.954575420260271,-1
6561,CA-2017-160941,2017-07-21,2017-07-26,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661.0,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,2017,7,1.1474024528375417,-1.800624100750029,-1
6569,CA-2015-100678,2015-04-18,2015-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,2015,4,0.9887974226609032,-1.8969860287848317,-1
6576,CA-2018-123085,2018-03-03,2018-03-08,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,2018,3,6.956011967545425,1.7284494186407513,-1
6579,CA-2015-103660,2015-08-25,2015-08-30,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103.0,West,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1007.944,2015,8,6.915667891532491,1.7039380084726168,-1
6598,CA-2015-169257,2015-06-06,2015-06-12,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,2015,6,0.31115442863692305,-2.3086941905669858,-1
6621,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,2018,1,8.334243437347686,2.5658064782527705,-1
6627,CA-2015-145541,2015-12-14,2015-12-21,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024.0,East,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,2015,12,8.853659713735409,2.8813825592234434,-1
6632,CA-2017-105081,2017-12-25,2017-12-30,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115.0,West,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,2017,12,7.465798402357239,2.038174801812679,-1
6640,CA-2015-108609,2015-10-31,2015-11-02,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052.0,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,2015,10,7.2595832955232025,1.9128869388596577,-1
6683,CA-2018-154466,2018-01-01,2018-01-02,First Class,DP-13390,Dennis Pardue,Home Office,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.6,2018,1,1.2809338454620642,-1.71949588916594,-1
6688,CA-2016-165162,2016-05-14,2016-05-21,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Los Angeles,California,90032.0,West,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,2016,5,7.019225094804141,1.7668551288062817,-1
6765,CA-2017-144764,2017-09-02,2017-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,1362.9,2017,9,7.217370061433467,1.8872399047085902,-1
6774,CA-2017-119018,2017-11-04,2017-11-08,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,2017,11,1.4293538505803376,-1.6293219657020754,-1
6798,CA-2016-168809,2016-08-25,2016-08-25,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,3.798,2016,8,1.3344746123900941,-1.6869667094551761,-1
6807,CA-2018-162880,2018-12-25,2018-12-29,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,98208.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.856,2018,12,1.349630376748299,-1.6777586870313521,-1
6810,CA-2018-156237,2018-09-14,2018-09-15,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,2018,9,1.3563504847468186,-1.6736758243212713,-1
6818,CA-2015-144414,2015-06-17,2015-06-21,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3266.376,2015,6,8.091436392439798,2.418286850648909,-1
6819,CA-2018-163860,2018-12-28,2019-01-01,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.68,2018,12,0.5187937934151675,-2.182541006751379,-1
6822,CA-2018-163860,2018-12-28,2019-01-01,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,2018,12,1.085189268335969,-1.8384222866025195,-1
6827,CA-2017-118689,2017-10-02,2017-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905.0,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,2017,10,9.769953302764666,3.438085059682938,-1
