Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly,lof_anomaly
6163,CA-2015-103989,2015-03-19,2015-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,2015,3,3.264231526588998,-0.514525351929509,1,-1
6189,CA-2016-138954,2016-11-15,2016-11-17,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,119.04,2016,11,4.779459571084781,0.40606522213617846,1,-1
6198,CA-2016-149909,2016-11-13,2016-11-17,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",63.77,2016,11,4.155282860327181,0.026840986838987096,1,-1
6245,CA-2016-112305,2016-11-20,2016-11-25,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,119.04,2016,11,4.779459571084781,0.40606522213617846,1,-1
6246,CA-2016-112305,2016-11-20,2016-11-25,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105.0,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,2016,11,3.0973859272804907,-0.6158939126591674,1,-1
6254,CA-2015-165806,2015-04-07,2015-04-07,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062.0,South,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,2015,4,5.303155643188286,0.7242415319035579,1,-1
6271,CA-2018-102379,2018-12-02,2018-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,2018,12,7.055361159687598,1.7888099235557455,-1,-1
6279,US-2017-139087,2017-07-17,2017-07-22,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784,2017,7,3.0341834599282436,-0.6542931463016087,1,-1
6284,CA-2017-100944,2017-09-24,2017-09-28,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049.0,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9,2017,9,5.719983853994209,0.9774893009549085,1,-1
6290,US-2016-139675,2016-03-13,2016-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,2016,3,6.819072688110382,1.6452507144422701,1,-1
6294,CA-2016-151253,2016-04-22,2016-04-26,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,2016,4,4.161068194265009,0.030355919070035563,1,-1
6300,CA-2018-107314,2018-11-30,2018-12-03,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109.0,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,2018,11,3.251536607107749,-0.5222382656756702,1,-1
6306,CA-2017-163328,2017-11-04,2017-11-06,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584,2017,11,2.8669893976612655,-0.7558734188697224,1,-1
6308,CA-2017-163328,2017-11-04,2017-11-06,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952,2017,11,3.8702005105743074,-0.14636338656760814,1,-1
6314,CA-2018-120019,2018-02-16,2018-02-21,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824.0,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,2018,2,2.7073833121145063,-0.8528435471956948,1,-1
6342,US-2017-105830,2017-12-31,2018-01-02,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512,2017,12,5.053132684356947,0.5723378101923242,1,-1
6367,CA-2018-144848,2018-04-04,2018-04-05,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009.0,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,240.37,2018,4,5.48217940286057,0.8330090446794636,1,-1
6368,CA-2018-144848,2018-04-04,2018-04-05,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009.0,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,2018,4,4.779291546216706,0.4059631370999884,1,-1
6410,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,2018,5,3.8702005105743074,-0.14636338656760814,1,-1
6426,CA-2017-143714,2017-05-23,2017-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,2017,5,9.035984127684467,2.992155414512963,-1,-1
6430,CA-2015-165764,2015-11-03,2015-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984,2015,11,3.2574809639792677,-0.5186267176155077,1,-1
6437,US-2018-116897,2018-05-27,2018-05-29,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201.0,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15,2018,5,6.167830906863263,1.2495828495082175,1,-1
6470,CA-2017-163804,2017-12-02,2017-12-08,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908.0,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,2017,12,4.282482504337495,0.10412228698768715,1,-1
6473,CA-2015-151897,2015-06-06,2015-06-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070.0,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,2015,6,4.607567310587813,0.30163051651996164,1,-1
6491,CA-2015-149594,2015-09-15,2015-09-19,Standard Class,MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.936,2015,9,4.643775325099158,0.32362902491997614,1,-1
6493,CA-2017-113845,2017-11-20,2017-11-25,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839.0,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,2017,11,3.681854839176972,-0.26079451156183864,1,-1
6497,CA-2018-111262,2018-10-28,2018-11-01,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.0,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2018,10,3.2648429604203364,-0.5141538697464543,1,-1
6504,CA-2015-129147,2015-11-02,2015-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256.0,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.242,2015,11,2.957095389939073,-0.7011287040664874,1,-1
6521,CA-2018-138289,2018-01-16,2018-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,2018,1,8.602262016205788,2.72864360251769,-1,-1
6524,CA-2017-129308,2017-07-07,2017-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,2017,7,2.3105532626432224,-1.0939412515157398,1,-1
6539,CA-2016-109862,2016-10-25,2016-10-30,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711.0,East,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,2016,10,5.068841307160618,0.5818817267909805,1,-1
6548,CA-2015-113880,2015-03-01,2015-03-05,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126.0,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,2015,3,6.4522319030008015,1.4223732603313182,1,-1
6553,CA-2018-161578,2018-12-16,2018-12-21,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036.0,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,2018,12,5.0682750735426705,0.5815377064085073,1,-1
6563,CA-2015-166086,2015-05-07,2015-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,2015,5,2.7813006628418027,-0.807934388744829,1,-1
6593,CA-2016-103716,2016-04-30,2016-05-06,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,2016,4,2.9856819377004897,-0.6837606870806375,1,-1
6602,CA-2015-154095,2015-12-02,2015-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735.0,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,2015,12,5.4799720343542875,0.8316679378752733,1,-1
6603,CA-2015-154095,2015-12-02,2015-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,2015,12,2.751109690562657,-0.8262771884329835,1,-1
6608,CA-2017-148852,2017-05-26,2017-05-31,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704.0,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.704,2017,5,6.183538395344615,1.2591260769390364,1,-1
6610,US-2016-118906,2016-03-10,2016-03-10,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,89.82,2016,3,4.4978076676595915,0.23494504758372636,1,-1
6611,CA-2017-168921,2017-10-20,2017-10-22,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,90049.0,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,2017,10,2.959897820544775,-0.6994260618738127,1,-1
6616,CA-2017-123512,2017-06-17,2017-06-19,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2017,6,5.4792462874079,0.8312270037198976,1,-1
6626,CA-2016-141250,2016-01-19,2016-01-23,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590.0,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.304,2016,1,5.294831297263205,0.7191839998563324,1,-1
6627,CA-2015-145541,2015-12-14,2015-12-21,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024.0,East,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,2015,12,8.853659713735409,2.8813825592234434,-1,-1
6642,CA-2018-128328,2018-08-05,2018-08-09,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203.0,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,79.78,2018,8,4.379272846477261,0.16292813932004163,1,-1
6648,US-2017-127334,2017-12-15,2017-12-21,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477.0,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2017,12,4.467837291086992,0.21673627282262084,1,-1
6661,CA-2016-129322,2016-08-08,2016-08-10,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2016,8,3.68034312309165,-0.2617129684131794,1,-1
6664,CA-2018-162173,2018-10-26,2018-11-01,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464.0,South,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,2018,10,5.877315525417076,1.0730775883021697,1,-1
6691,US-2018-165869,2018-07-31,2018-08-05,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,2018,7,2.8633430855082453,-0.7580887689685839,1,-1
6693,CA-2018-160899,2018-08-11,2018-08-13,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Lake Charles,Louisiana,70601.0,South,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,477.51,2018,8,6.168585102109873,1.2500410676870297,1,-1
6703,CA-2016-153535,2016-05-20,2016-05-24,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Wilson,North Carolina,27893.0,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,6.408,2016,5,1.8575472097660581,-1.3691691974268083,1,-1
6715,CA-2018-107629,2018-12-14,2018-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076.0,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39.264,2018,12,3.670308068528501,-0.2678098570462986,1,-1
6716,CA-2018-107629,2018-12-14,2018-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076.0,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,95.232,2018,12,4.556316019770572,0.2704923288349839,1,-1
6727,CA-2017-128811,2017-09-12,2017-09-16,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,20.704,2017,9,3.03032691831849,-0.6566362232182008,1,-1
6734,CA-2015-120096,2015-07-04,2015-07-07,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013.0,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,32.432,2015,7,3.479145589709644,-0.383952358998361,1,-1
6739,CA-2017-123358,2017-04-10,2017-04-17,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",48.032,2017,4,3.8718674554510515,-0.14535061905278276,1,-1
6772,CA-2018-139402,2018-12-09,2018-12-13,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,2018,12,2.565333898900615,-0.9391469596300823,1,-1
6803,CA-2017-109827,2017-12-25,2018-01-01,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2017,12,4.613138355637268,0.3050152555886809,1,-1
6817,CA-2015-144414,2015-06-17,2015-06-21,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,2015,6,2.884800712846709,-0.7450519923979805,1,-1
6826,CA-2017-118689,2017-10-02,2017-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905.0,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2017,10,3.480624515293477,-0.38305382431431345,1,-1
6827,CA-2017-118689,2017-10-02,2017-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905.0,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,2017,10,9.769953302764666,3.438085059682938,-1,-1
6828,CA-2017-118689,2017-10-02,2017-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905.0,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2017,10,6.601202944446615,1.512881970925703,1,-1
6841,CA-2016-166338,2016-12-06,2016-12-07,First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,45373.0,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,14.832,2016,12,2.6967870088234993,-0.8592814275959935,1,-1
6842,CA-2017-123946,2017-09-12,2017-09-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153.0,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.7,2017,9,3.0301337002713233,-0.6567536145993907,1,-1
6846,CA-2015-147543,2015-07-06,2015-07-12,Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020.0,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2015,7,6.170614412736302,1.251273993807509,1,-1
6858,CA-2018-128965,2018-04-17,2018-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008.0,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,2018,4,3.337192051686243,-0.4701975215891209,1,-1
6890,CA-2018-164756,2018-09-18,2018-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,2018,9,4.561009290202322,0.2733437679544653,1,-1
6913,US-2018-128398,2018-05-02,2018-05-05,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,2018,5,5.0724200270372055,0.5840560105877831,1,-1
6916,CA-2015-142510,2015-12-22,2015-12-29,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,2015,12,2.8850241515695694,-0.7449162401705229,1,-1
6921,CA-2018-121706,2018-02-26,2018-03-02,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101.0,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,2018,2,5.877147373407264,1.0729754260198614,1,-1
6937,CA-2017-129847,2017-09-02,2017-09-04,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2017,9,4.4340496627410335,0.19620829204222637,1,-1
